itemLabel;population;latitude;longitude
Q108784148;;16.71;101.039722222
Q108784164;;12.804057403;101.969160462
Q108802708;;14.073439488;100.674512604
Q108809666;;13.960833333;99.634722222
Q108810447;;13.842777777;101.418333333
Q108822549;;14.326944444;100.323611111
Q108822576;;14.863055555;99.992777777
Q108824505;;14.401666666;100.536111111
Q108831103;;15.161944444;100.053055555
Q108832769;;15.204722222;100.149444444
Q108861197;;20.428611111;99.943333333
Q108861204;;18.749362228;98.99160361
Q108861216;;14.449444444;100.544722222
Q108865014;;18.642777777;98.920277777
Q108865066;;18.701388888;98.920277777
Q108865074;;18.148611111;99.524722222
Q108875431;;13.175833333;100.001111111
Q108875604;;15.078611111;99.528611111
Q108882722;;6.304444444;101.975833333
Q108886245;;19.647222222;98.094722222
Q108887489;;14.823333333;100.438611111
Q108887506;;11.956111111;102.785555555
Q108887515;;18.434444438;98.3925
Q108888791;;18.479166666;98.376666666
Q108888816;;18.510833333;98.358888888
Q108889601;;7.285555555;100.506388888
Q108899557;;19.56901;99.696305
Q108899664;;19.495833333;99.738611111
Q108899688;;13.377019312;101.000930465
Q108900443;;18.680833333;98.992777777
Q108916197;;12.818888888;101.635555555
Q108916211;;19.891111111;99.835
Q108916233;;13.729444444;101.323333333
Q108920372;;14.610555555;100.505833333
Q108936929;;14.753055555;100.409444444
Q108936944;;14.623333333;100.33
Q108936976;;8.446666666;99.965555555
Q108940642;;19.91896788;99.212229919
Q108940648;;14.268888888;99.768611111
Q109007263;;13.414166666;99.882222222
Q109007307;;12.884722222;101.606944444
Q109007317;;10.172777777;99.069444444
Q109007326;;8.736111111;99.924166666
Q109007346;;15.225;104.86
Q109007361;;13.702777777;99.901666666
Q109012135;;16.079722222;101.048888888
Q109012667;;15.760555555;100.089722222
Q109012671;;17.431111111;103.281944444
Q109118301;;12.612777777;102.112222222
Q109118540;;12.610337003;102.113751842
Q109180853;;19.518055555;98.261944444
Q109181903;;19.290277777;97.937777777
Q109236054;;14.816111111;100.131944444
Q109236172;;14.244722222;101.273055555
Q109283844;;20.236666666;100.164166666
Q109284290;;13.173801997;100.919460177
Q109284700;;13.520555555;101.078888888
Q109285625;;13.841111111;101.009166666
Q109285645;;13.164166666;100.924722222
Q109321109;;18.743888888;99.170833333
Q109321191;;18.294444444;99.51
Q109321349;;19.76253798;99.686817761
Q109321361;;18.715833333;98.713611111
Q109323387;;9.596666666;98.605833333
Q109323412;;8.44;98.581666666
Q109323424;;8.375277777;98.309444444
Q109323437;;8.828333333;98.366388888
Q109323453;;8.828611111;98.358888888
Q109323471;;8.324444444;98.410833333
Q109323513;;8.311666666;98.388888888
Q109323560;;8.465277777;98.533055555
Q109323588;;8.389166666;98.453333333
Q109323721;;6.763333333;101.491388888
Q109323740;;6.717222222;101.53
Q109324070;;6.7625;101.490555555
Q109324082;;6.792222222;101.495277777
Q109324137;;6.834166666;101.482222222
Q109324157;;6.87;101.321944444
Q109324174;;6.690833333;101.544444444
Q109324943;;6.263888888;102.041388888
Q109324952;;6.241388888;102.026111111
Q109324975;;6.272777777;102.019722222
Q109325019;;6.204725047;102.056178567
Q109325083;;6.243333333;102.011666666
Q109325136;;6.234444444;102.019166666
Q116483839;;16.052418716;98.841586606
Q116508622;;6.660376148;100.333210676
Q116575491;;17.140931312;104.241975682
Q116608306;;13.831440618;100.95843771
Q116608480;;13.748474544;101.052084939
Q116608507;;13.60864406;101.018883084
Q116650968;;14.410334242;100.474473227
Q116652736;;14.423011767;100.481939669
Q116691879;;17.648551996;99.255221177
Q116692081;;18.304930999;98.811944397
Q116701812;;8.705647664;98.254269565
Q116728317;;14.31;100.57
Q116728396;;14.333610404;100.307535066
Q116728504;;13.686492537;101.328815739
Q116734822;;17.01;99.73
Q116745092;;15.809563256;102.449536382
Q116745723;;19.162223635;99.914291082
Q116758796;;15.223061;102.492038797
Q116759132;;9.032929754;99.904379532
Q116768606;;17.626279121;102.330965653
Q116768892;;17.032767457;102.664386783
Q116778259;;12.61;102.12
Q116784280;;14.264152312;101.254214215
Q116787833;;18.05;100.12
Q116810227;;15.05;100.16
Q116815377;;18.291062121;99.4920963
Q116816624;;18.29550349;99.497289056
Q116845417;;14.63278332;100.02498691
Q116845502;;14.961525655;99.550197001
Q116858824;;14.88;100.41
Q116894462;;14.62;100.15
Q116912973;;13.762133138;100.944388424
Q116913368;;13.784041135;101.387555613
Q116922608;;18.207897083;97.942442846
Q116939391;;13.04;99.95
Q116949278;;7.020385575;100.412561584
Q116954260;;8.278839843;98.650278354
Q116969536;;16.415134389;102.8341034
Q116980592;;18.291752381;99.497537382
Q116989223;;14.731177578;99.067075364
Q117007298;;19.317751367;97.965052795
Q117023273;;13.968696415;101.205416839
Q117047681;;19.29;100.19
Q117085337;;13.827459116;101.248985469
Q117085621;;13.37635226;101.3777849
Q117104288;;10.399480039;99.275147054
Q117149379;;12.020166191;102.388129683
Q117184676;;14.46;100.32
Q117210342;;13.160163172;100.951753746
Q117210986;;13.583780919;101.22008772
Q117221733;;17.397245644;99.798416659
Q117236385;;15.661040765;101.104162743
Q117250843;;6.651371856;101.185021453
Q117312163;;19.570025468;99.490605026
Q117323286;;7.095787358;100.639982954
Q117350250;;17.243688577;99.018943774
Q117355949;;17.927830178;98.722524364
Q117357078;;18.138265008;100.147429797
Q117443268;;17.917595827;103.936657383
Q117445571;;14.534539677;102.834524583
Q117460974;;14.413893572;102.853960883
Q117468447;;16.017012854;100.27187277
Q117485485;;13.665359958;101.111278199
Q117662947;;7.612108715;99.453883026
Q117744856;;15.789037104;99.682629366
Q117745050;;15.92;101.04
Q117770283;;7.417986053;100.171980726
Q117789974;;14.557888863;100.719960483
Q117802546;;14.171094252;100.11513761
Q117834454;;8.220657651;100.199994884
Q117842262;;16.69624768;103.083743797
Q117847903;;14.888551409;103.651491499
Q117865597;;18.980066252;98.981004197
Q117918285;;16.632109128;101.915763626
Q118107785;;14.671054908;100.376170367
Q118107922;;15.10651954;101.072871841
Q118119677;;13.531377938;101.729537088
Q118145231;;12.58;102.15
Q118145401;;12.249978924;102.614223939
Q118178808;;14.35;100.73
Q118228586;;14.687198101;101.694577105
Q118252119;;15.290090994;100.010382397
Q118252137;;16.363680834;102.121901867
Q118395642;;12.325377126;102.268900221
Q118399100;;13.872802147;101.22501597
Q118399185;;13.969331091;100.982432867
Q118429834;;13.36;100.99
Q118432060;;18.424508775;103.470725855
Q118433805;;18.436586261;103.429397526
Q118455404;;17.662362795;101.353003784
Q118482642;;9.940022387;99.038799026
Q118541064;;18.704224352;98.935202755
Q118594298;;15.391142366;99.836062968
Q118664432;;14.88;101.72
Q118799076;;14.29;100.13
Q118799247;;14.355777106;100.148101139
Q119033801;;17.248341674;104.222562834
Q119090036;;14.341771;100.555409
Q119132457;;14.363590439;100.566851097
Q119148359;;14.511107241;100.544419982
Q109325153;;6.283055555;101.941388888
Q109325347;;6.276388888;101.980277777
Q109325565;;6.264722222;102.018333333
Q109325758;;6.396944444;101.746944444
Q109325778;;6.226388888;101.808611111
Q109325814;;6.468055555;101.794444444
Q109325849;;7.7825;100.327222222
Q109325989;;7.779166666;100.325
Q109326039;;7.745555555;100.353888888
Q109326685;;14.892222222;101.689722222
Q109326708;;19.413747505;99.001316191
Q109332186;;7.261111111;100.394166666
Q109332284;;6.856944444;100.876111111
Q109332297;;7.615833333;100.350277777
Q109334571;;18.613888888;98.879722222
Q109334885;;6.953055555;100.471944444
Q109335033;;7.463055555;100.415277777
Q109335042;;7.435;100.414722222
Q109335697;;7.73;100.358611111
Q109335707;;7.626111111;100.395277777
Q109335714;;7.665555555;100.378611111
Q109341365;;20.265555555;100.406666666
Q109349755;;7.664166666;100.334722222
Q109349836;;18.782699256;98.988628357
Q109363049;;15.384444444;100.030555555
Q109363443;;15.388333333;100.029722222
Q109363781;;16.903611111;99.104166666
Q109375085;;7.6025;100.399722222
Q109382092;;14.401111111;100.156111111
Q109391273;;14.248055555;101.221666666
Q109409799;;13.156944444;100.8075
Q109409980;;15.018611111;100.375277777
Q109468748;;13.684166666;101.018333333
Q109468848;;18.027222222;103.877777777
Q109468903;;12.98;100.916944444
Q109469255;;12.885555555;100.881388888
Q109490004;;15.383055555;100.023611111
Q109496122;;16.875277777;99.13
Q109520120;;15.583055555;99.864722222
Q109520346;;14.871666666;100.406388888
Q109520511;;17.644722222;104.124166666
Q109522233;;20.076388888;100.063611111
Q109525770;;12.335;99.997222222
Q109534703;;14.2825;100.209722222
Q109544981;;13.568055555;101.428055555
Q109553056;;14.573888888;100.14277778
Q109553106;;12.883548269;100.95487113
Q109553175;;13.045833333;100.922777777
Q109553727;;18.78492896;98.998183836
Q109553813;;18.753738748;99.002899323
Q109553858;;12.596944444;99.783611111
Q109553862;;12.569166666;99.743888888
Q109562989;;12.5625;99.801944444
Q109562995;;13.519444444;99.651388888
Q109563022;;13.8125;101.314444444
Q109583766;;14.054932004;99.629273749
Q109584083;;16.203981363;103.304235717
Q109584134;;16.256388888;103.312222222
Q109584684;;6.585833333;101.169722222
Q109600627;;12.853611111;101.300277777
Q109600879;;15.231633498;104.861651627
Q109610426;;12.456111111;99.979444444
Q109622998;;13.689722222;101.006388888
Q109623473;;7.154722222;100.623333333
Q109623501;;8.342222222;99.616666666
Q109623528;;14.893333333;101.016111111
Q109653798;;18.465555555;98.803888888
Q109654074;;14.560555555;100.801944444
Q109654086;;19.179444444;99.936666666
Q109654104;;13.663055555;101.056111111
Q109681966;;14.547777777;100.710555555
Q109683932;;14.647911115;100.574477273
Q109685394;;14.521666666;100.518333333
Q109716473;;14.514444444;100.434722222
Q109729001;;13.485555555;99.793611111
Q109729039;;13.583888888;100.031111111
Q109729084;;13.491944444;99.764722222
Q109729174;;17.085;100.761944444
Q109729196;;13.076944444;99.864444444
Q109729224;;8.183055555;98.964444444
Q109732687;;13.106388888;99.947777777
Q109777439;;13.837957805;100.909848305
Q109803633;;19.906111111;99.843333333
Q109835250;;12.510555555;102.163055555
Q109836184;;13.148055555;102.246111111
Q109836241;;13.852777777;99.711388888
Q109836296;;13.993611111;99.415833333
Q109836405;;12.477777777;102.177222222
Q109836607;;12.483888888;102.055277777
Q109837174;;12.646111111;102.222777777
Q109837472;;14.3375;100.471944444
Q109837609;;6.739722222;100.694166666
Q109851654;;18.788560299;98.99561316
Q109877243;;13.859166669;101.123055561
Q109883775;;17.983055555;102.428611111
Q109883816;;13.355;101.680833333
Q109887366;;9.601870789;98.964366454
Q109888304;;9.202074879;98.971499448
Q109888343;;8.904155852;99.26649326
Q109888732;;8.7725;98.828055555
Q109888953;;8.791120833;98.864195018
Q109889367;;9.474722222;98.956388888
Q109889819;;8.903611111;99.212777777
Q109905988;;9.118055555;99.226944444
Q109911387;;9.591468783;99.09383449
Q109911606;;8.957054218;98.876768502
Q109911725;;8.696388888;99.222777777
Q109912199;;8.412988472;99.062571294
Q109942021;;18.866666666;99.354166666
Q109942081;;18.776666666;98.984166666
Q109951440;;14.529166666;100.461388888
Q109951600;;14.0825;101.764166666
Q109970859;;14.139722222;101.292777777
Q109985094;;18.792957553;98.981649682
Q109985108;;18.729722222;99.993055555
Q109985214;;18.783126688;98.985439859
Q110012042;;13.108333333;99.940833333
Q110032306;;14.2275;99.975
Q110032458;;7.119166666;100.523611111
Q110038337;;16.0834;103.7423
Q110067218;;16.68154;100.27381
Q110067336;;16.68838;100.28665
Q110067468;;16.68677;100.28913
Q110067546;;16.68031;100.29331
Q110067632;;16.69765;100.26915
Q110067828;;16.70896;100.25566
Q110067876;;16.70577;100.25547
Q110067935;;16.72433;100.31631
Q110067960;;16.72514;100.31027
Q110067980;;16.7204;100.32094
Q110069126;;16.7425;100.33033
Q110069286;;16.69336;100.32129
Q110069350;;16.68805;100.31725
Q110069409;;16.68743;100.31744
Q110069471;;16.69109;100.32048
Q110069661;;16.6706;100.33438
Q110069676;;16.67164;100.32717
Q110069686;;16.65931;100.31666
Q110069732;;16.64259;100.31958
Q110069739;;16.64186;100.31752
Q110070067;;16.63391;100.31007
Q110070090;;16.632;100.29555
Q110070109;;16.62152;100.3249
Q110070135;;16.63289;100.287
Q110080351;;17.359166666;103.864166666
Q110083002;;19.395833333;98.443055555
Q110083461;;19.364722222;98.413333333
Q110083915;;18.738055555;97.921388888
Q110107015;;16.331111111;104.320277777
Q110108041;;18.160672524;97.930618671
Q110125507;;14.591944444;99.775277777
Q110155936;;14.621388888;100.365833333
Q110156007;;13.645555555;101.101111111
Q110159898;;7.927777777;99.147777777
Q110163889;;6.5325;101.277222222
Q110213141;;14.305833333;101.126111111
Q110216460;;17.254444444;99.843888888
Q110224079;;14.580833333;100.346111111
Q110224111;;19.901542545;99.864382313
Q110226489;;13.391388888;101.743888888
Q110226933;;13.675833333;101.027222222
Q110246409;;13.101111111;99.951944444
Q110246436;;18.445555555;99.114444444
Q110246591;;13.605555555;101.164722222
Q110246630;;15.756388888;103.211666666
Q110278046;;15.602777777;100.096111111
Q110288977;;16.062222222;103.654722222
Q110289042;;16.423267513;104.238097565
Q110289956;;16.284444444;103.928333333
Q110299777;;13.523749424;100.939949127
Q110301638;;13.528055555;100.929444444
Q110301660;;15.756388888;99.789166666
Q110301777;;14.548888888;100.560277777
Q110302479;;16.713055555;98.570555555
Q110303153;;15.119722222;100.457222222
Q119217875;;16.444238883;103.161858168
Q119241155;;6.78736703;101.228104789
Q119519060;;13.218635102;99.936053782
Q119684583;;6.462770447;101.124456045
Q119764088;;14.37;100.56
Q119807895;;12.40825683;102.126425909
Q119819844;;13.775321718;99.8454482
Q119993221;;6.844678953;101.487543571
Q119995390;;6.675563189;101.617125368
Q120042836;;8.480276044;100.189912519
Q120078287;;6.871287904;101.260095697
Q120081192;;6.860930809;101.371786012
Q120315581;;12.307740639;102.339176109
Q120320013;;5.817039707;101.099095102
Q120321725;;6.862135694;101.240653816
Q120400637;;16.372861479;104.375636868
Q120479652;;14.046958578;99.57650281
Q120563674;;16.984682762;98.514816326
Q120567865;;16.880193382;99.12531218
Q120569055;;16.963036898;98.57431111
Q120727394;;13.390380618;101.284534855
Q120727551;;7.31;100.5
Q120751517;;17.26;99.68
Q120850361;;13.380807373;101.706724483
Q120896564;;14.47;100.12
Q120962314;;15.23;104.87
Q121145933;;8.33;99.79
Q121264776;;19.083678065;100.073113179
Q121297711;;12.518876209;99.97422794
Q121360188;;14.970484488;100.345557161
Q121435964;;15.20169726;101.715324979
Q121535190;;7.583996574;99.869682237
Q121591403;;16.42;101.16
Q121614399;;19.067437637;100.7785478
Q121675641;;18.783551724;99.519744495
Q121755064;;14.405387504;99.981984523
Q121788844;;13.734892772;102.316224638
Q121997042;;20.044819362;99.400091436
Q122070383;;14.362854523;100.578473841
Q122070982;;17.065462553;102.486559338
Q122184760;;13.36937382;101.034696938
Q122184901;;13.713971529;101.082930606
Q122186041;;13.76606815;101.060894121
Q122227492;;10.675552237;99.171929195
Q122272918;;14.354077954;100.545953809
Q122329818;;15.699836078;103.223678987
Q122426020;;19.029911603;98.865306538
Q122502478;;15.138926;101.602979
Q122509926;;16.86825;99.126611111
Q122663778;;19.389311428;97.956119924
Q122664256;;14.364675314;100.589549362
Q122750516;;18.137645282;100.149815911
Q122828262;;17.579011937;101.711152222
Q122849045;;14.524637891;100.112111591
Q122871936;;14.418963599;100.660024024
Q122872020;;14.341062105;100.675446752
Q122918815;;12.719749204;101.304613401
Q122919275;;12.808892977;101.296759556
Q122929324;;14.883999322;100.316773266
Q122981464;;13.991797144;101.711968084
Q122981761;;14.113051283;101.509299395
Q122999686;;15.017061802;100.54464667
Q123045276;;14.251457245;100.484516171
Q123046177;;14.383387148;100.555641882
Q123114864;;18.796962916;101.029960649
Q123115029;;18.718634654;101.002888042
Q123123047;;19.583610923;101.065500124
Q123123267;;18.71420801;100.775053636
Q123134161;;18.775825903;100.774526509
Q123173603;;14.527238869;100.003356261
Q123173668;;14.498554892;100.671259685
Q123173842;;20.112671483;100.520817271
Q123173901;;20.158194076;100.542097738
Q123190524;;13.841274827;101.029236066
Q123269494;;15.561081881;100.070537355
Q123291449;;14.789192208;100.453449084
Q123333984;;15.7279101;104.451965451
Q123334433;;17.321325001;101.150367647
